lon_c,lat_c,depth,strike,dip,area_km2,coupling_robusto,resolucion_index,es_confiable
-70.60000000000001,-26.8,43.159662833333336,7.3821507,25.5904405,441.4483715438572,3.126872437066116e-15,0.07175532827198008,True
-70.60000000000001,-26.6,41.84250325,6.914681816666668,25.0894155,442.2240680972132,0.0909163028067314,0.06995739125292694,True
-70.60000000000001,-26.4,40.67609783333334,6.035684366666668,24.42386958333333,442.99437628985686,0.117482261701066,0.038077506158783136,False
-70.60000000000001,-26.200000000000003,39.737347416666665,4.7592404833333335,23.622722083333333,443.75928673582587,1.062665250465121e-15,0.0002370301940508579,False
-70.60000000000001,-26.0,39.05397916666666,3.5075939083333334,22.72954633333333,444.5187901149279,5.212086820376745e-15,0.0027358295908756075,False
-70.60000000000001,-25.8,38.55825116666667,2.880565616666667,21.78924166666667,445.272877172854,5.831550498894391e-15,0.009485476861515393,False
-70.60000000000001,-25.6,38.109898,3.215931383333333,20.855290166666663,446.0215387212912,5.901770753478918e-16,0.011132544932847682,False
-70.60000000000001,-25.4,37.57235441666666,4.3390712,19.990904,446.76476563803504,3.0422484260619365e-17,0.01040354502591552,False
-70.60000000000001,-25.200000000000003,36.87737991666666,5.734768133333333,19.24026183333333,447.5025488670998,6.2529453190289225e-15,0.00895831376229761,False
-70.60000000000001,-25.0,36.368955,6.5460074666666666,18.828487666666668,448.23487941883,1.4561395962303522e-14,0.007409989109414171,False
-70.4,-30.0,80.14093725000001,13.1298468125,15.2669825,428.3123216983501,1.0,0.007950332116011444,False
-70.4,-29.8,78.802344625,12.71029625,15.221611875,429.1729023165932,1.0,0.009565574279576425,False
-70.4,-29.6,77.45973975,12.9455845,15.537121625,430.0282535984603,0.999999999999998,0.01127116796088775,False
-70.4,-29.4,76.010399125,13.69634028125,16.25210853125,430.878365121766,0.9999999999999816,0.012935236389890553,False
-70.4,-29.200000000000003,74.3746965,14.5460975,17.3369855,431.7232265281696,0.9999999999999604,0.01438051621196395,False
-70.4,-29.0,72.5203040625,15.09759725,18.6842059375,432.5628275233015,1.0,0.015604472096905686,False
-70.4,-28.8,70.466559,15.16264271875,20.1391739375,433.39715787688846,0.6793510916542689,0.017402117996894954,False
-70.4,-28.6,68.2720946875,14.75209675,21.5500155625,434.2262074228785,0.2747021734845913,0.021499329071974205,False
-70.4,-28.4,66.0156183125,13.97297034375,22.80161275,435.04996605956455,0.0312558833560682,0.02756181876926939,False
-70.4,-28.200000000000003,63.7784536875,12.94988575,23.8272081875,435.8684237497077,0.1223268660109661,0.03155058032970644,False
-70.4,-28.0,61.6310336875,11.80002925,24.609443875,436.681570520659,0.3783406726759027,0.03139315124362131,False
-70.4,-27.8,59.6225938125,10.63448865625,25.173761,437.4893964644818,0.6000198302825283,0.028052753086821057,False
-70.4,-27.6,57.77484825,9.56345665625,25.567383875,438.291891738072,0.6335048356804072,0.02372902854770623,False
-70.4,-27.4,56.08003125,8.70253228125,25.8277185,439.0890465632779,0.3336097699308122,0.026992985525804165,False
-70.4,-27.200000000000003,54.502675375,8.1580077875,25.9605680625,439.8808512270194,2.6603960590417383e-14,0.04136192716521183,False
-70.4,-27.0,52.9902781875,7.953953825,25.944630375,440.6672960814067,1.889947397263759e-15,0.05003897166917019,True
