lat,lon,depth,strike,dip
-29.349999999999998,-72.19999999999999,11.161167,9.1033,8.547038
-29.349999999999998,-72.14999999999998,11.908608,9.130442,9.23261
-29.349999999999998,-72.10000000000002,12.716483,9.163301,9.959767
-29.349999999999998,-72.05000000000001,13.588676,9.202973,10.729839
-29.349999999999998,-72.0,14.529223,9.250497,11.543267
-29.349999999999998,-71.94999999999999,15.5422325,9.306754,12.3993
-29.349999999999998,-71.89999999999998,16.631779,9.372382,13.29571
-29.349999999999998,-71.85000000000002,17.801773,9.44772,14.228576
-29.349999999999998,-71.80000000000001,19.055813,9.532782,15.192149
-29.349999999999998,-71.75,20.397018,9.627257,16.178827
-29.349999999999998,-71.69999999999999,21.827854,9.730541,17.179235
-29.349999999999998,-71.64999999999998,23.349962,9.841769,18.182434
-29.349999999999998,-71.60000000000002,24.96399,9.959882,19.176212
-29.349999999999998,-71.55000000000001,26.669453,10.083675,20.147486
-29.349999999999998,-71.5,28.464613,10.211865,21.082714
-29.349999999999998,-71.44999999999999,30.346392,10.343142,21.968367
-29.349999999999998,-71.39999999999998,32.31032,10.476215,22.791336
-29.349999999999998,-71.35000000000002,34.350548,10.609868,23.539335
-29.349999999999998,-71.30000000000001,36.459866,10.742985,24.201202
-29.349999999999998,-71.25,38.629803,10.87459,24.767147
-29.349999999999998,-71.19999999999999,40.850746,11.003872,25.228905
-29.349999999999998,-71.14999999999998,43.112103,11.130216,25.579834
-29.349999999999998,-71.10000000000002,45.40249,11.253217,25.814943
-29.349999999999998,-71.05000000000001,47.70995,11.372713,25.930891
-29.349999999999998,-71.0,50.022167,11.488797,25.925953
-29.349999999999998,-70.94999999999999,52.32672,11.601847,25.799965
-29.349999999999998,-70.89999999999998,54.6113,11.712544,25.55428
-29.349999999999998,-70.85000000000002,56.86393,11.821908,25.191713
-29.349999999999998,-70.80000000000001,59.073177,11.931321,24.716497
-29.349999999999998,-70.75,61.228344,12.042573,24.134233
-29.349999999999998,-70.69999999999999,63.31961,12.157902,23.451834
-29.349999999999998,-70.64999999999998,65.33817,12.280058,22.677452
-29.349999999999998,-70.60000000000002,67.27635,12.412378,21.820408
-29.349999999999998,-70.55000000000001,69.12764,12.558874,20.89105
-29.349999999999998,-70.5,70.88678,12.724354,19.900621
-29.349999999999998,-70.44999999999999,72.54973,12.914564,18.861067
-29.349999999999998,-70.39999999999998,74.11368,13.136376,17.784805
-29.349999999999998,-70.35000000000002,75.57702,13.398009,16.684492
-29.349999999999998,-70.30000000000001,76.93924,13.709298,15.572738
-29.349999999999998,-70.25,78.200905,14.082017,14.461837
-29.349999999999998,-70.19999999999999,79.363525,14.530258,13.363502
-29.349999999999998,-70.14999999999998,80.42949,15.070862,12.288614
-29.349999999999998,-70.10000000000002,81.4019,15.723888,11.247025
-29.349999999999998,-70.05000000000001,82.28452,16.513117,10.247382
-29.349999999999998,-70.0,83.08162,17.46653,9.297039
-29.349999999999998,-69.94999999999999,83.797844,18.616697,8.401991
-29.349999999999998,-69.89999999999998,84.438126,20.000978,7.5668902
-29.349999999999998,-69.85000000000002,85.00756,21.661306,6.7951007
-29.349999999999998,-69.80000000000001,85.51133,23.643333,6.088792
-29.349999999999998,-69.75,85.95455,25.994537,5.449056
-29.349999999999998,-69.69999999999999,86.342255,28.760782,4.876028
-29.349999999999998,-69.64999999999998,86.6793,31.980871,4.3689885
-29.349999999999998,-69.60000000000002,86.97029,35.678787,3.9264197
-29.349999999999998,-69.55000000000001,87.219604,39.853943,3.5460014
-29.349999999999998,-69.5,87.43132,44.471035,3.2245378
-29.349999999999998,-69.44999999999999,87.60922,49.45255,2.957841
-29.349999999999998,-69.39999999999998,87.756836,54.677845,2.740632
-29.349999999999998,-69.35000000000002,87.87744,59.991707,2.5665436
-29.349999999999998,-69.30000000000001,87.97409,65.22156,2.4282851
-29.349999999999998,-69.25,88.04968,70.19804,2.3179777
-29.349999999999998,-69.19999999999999,88.10699,74.77163,2.2275937
-29.349999999999998,-69.14999999999998,88.1487,78.81999,2.1493979
-29.349999999999998,-69.10000000000002,88.177505,82.24479,2.0763123
-29.349999999999998,-69.05000000000001,88.19611,84.96043,2.0021791
-29.349999999999998,-69.0,88.20727,86.877556,1.9219586
-29.349999999999998,-68.94999999999999,88.21382,87.882385,1.831929
-29.349999999999998,-68.89999999999998,88.21872,87.81127,1.7299843
-29.349999999999998,-68.85000000000002,88.225006,86.417984,1.6161586
-29.349999999999998,-68.80000000000001,88.2358,83.3339,1.4935634
-29.349999999999998,-68.75,88.25433,78.03729,1.3700013
-29.349999999999998,-68.69999999999999,88.283844,69.9054,1.2603776
-29.349999999999998,-68.64999999999998,88.32759,58.545376,1.1888597
-29.349999999999998,-68.60000000000002,88.388794,44.56082,1.1863477
-29.349999999999998,-68.55000000000001,88.47058,30.017107,1.2778487
-29.349999999999998,-68.5,88.575966,17.261911,1.4681792
-29.349999999999998,-68.44999999999999,88.70778,7.341365,1.7439228
-29.349999999999998,-68.39999999999998,88.868614,0.058506995,2.086222
-29.349999999999998,-68.35000000000002,89.0608,354.79333,2.4785821
-29.349999999999998,-68.30000000000001,89.28638,350.9661,2.9081619
-29.349999999999998,-68.25,89.547005,348.14658,3.3648067
-29.349999999999998,-68.19999999999999,89.84401,346.03735,3.8399932
-29.349999999999998,-68.14999999999998,90.17827,344.43582,4.3261313
-29.349999999999998,-68.10000000000002,90.55025,343.203,4.8161716
-29.349999999999998,-68.05000000000001,90.95997,342.24173,5.303421
-29.349999999999998,-68.0,91.40698,341.48282,5.781488
-29.299999999999997,-72.5,7.673996,9.462444,5.1157336
-29.299999999999997,-72.44999999999999,8.121225,9.462443,5.58581
-29.299999999999997,-72.39999999999998,8.609355,9.467001,6.0869093
-29.299999999999997,-72.35000000000002,9.14109,9.475332,6.619821
-29.299999999999997,-72.30000000000001,9.71925,9.487246,7.1858616
-29.299999999999997,-72.25,10.346809,9.503053,7.78677
-29.299999999999997,-72.19999999999999,11.026939,9.523462,8.424554
-29.299999999999997,-72.14999999999998,11.763022,9.549464,9.10128
-29.299999999999997,-72.10000000000002,12.5586605,9.58221,9.818816
-29.299999999999997,-72.05000000000001,13.417652,9.622876,10.578538
-29.299999999999997,-72.0,14.343951,9.67255,11.381021
-29.299999999999997,-71.94999999999999,15.341591,9.732117,12.225731
-29.299999999999997,-71.89999999999998,16.41459,9.802176,13.11075
-29.299999999999997,-71.85000000000002,17.566835,9.882989,14.03255
-29.299999999999997,-71.80000000000001,18.801928,9.974453,14.985838
-29.299999999999997,-71.75,20.123032,10.076113,15.963518
-29.299999999999997,-71.69999999999999,21.532707,10.187193,16.956738
-29.299999999999997,-71.64999999999998,23.03274,10.306648,17.955063
-29.299999999999997,-71.60000000000002,24.623976,10.433225,18.946749
-29.299999999999997,-71.55000000000001,26.30618,10.565526,19.919094
-29.299999999999997,-71.5,28.07791,10.702081,20.858849
-29.299999999999997,-71.44999999999999,29.936422,10.841396,21.752645
-29.299999999999997,-71.39999999999998,31.877626,10.982017,22.58743
-29.299999999999997,-71.35000000000002,33.896053,11.122567,23.350832
-29.299999999999997,-71.30000000000001,35.984894,11.261787,24.031506
-29.299999999999997,-71.25,38.136066,11.398566,24.619364
-29.299999999999997,-71.19999999999999,40.34033,11.53197,25.10577
-29.299999999999997,-71.14999999999998,42.587414,11.661257,25.48364
-29.299999999999997,-71.10000000000002,44.866226,11.785904,25.747501
-29.299999999999997,-71.05000000000001,47.165028,11.905618,25.893484
-29.299999999999997,-71.0,49.47167,12.020355,25.919323
-29.299999999999997,-70.94999999999999,51.7738,12.1303425,25.824303
-29.299999999999997,-70.89999999999998,54.059128,12.236087,25.609219
-29.299999999999997,-70.85000000000002,56.315613,12.3384075,25.276339
-29.299999999999997,-70.80000000000001,58.53169,12.438456,24.829365
-29.299999999999997,-70.75,60.696457,12.537748,24.273386
-29.299999999999997,-70.69999999999999,62.799843,12.638212,23.614832
-29.299999999999997,-70.64999999999998,64.83275,12.742234,22.861427
-29.299999999999997,-70.60000000000002,66.787155,12.852732,22.0221
-29.299999999999997,-70.55000000000001,68.65622,12.973236,21.10689
-29.299999999999997,-70.5,70.43428,13.108003,20.126793
-29.299999999999997,-70.44999999999999,72.11695,13.262152,19.093601
-29.299999999999997,-70.39999999999998,73.70105,13.441839,18.019678
-29.299999999999997,-70.35000000000002,75.1846,13.654473,16.917707
-29.299999999999997,-70.30000000000001,76.566795,13.9089775,15.800431
-29.299999999999997,-70.25,77.84788,14.21611,14.6803665
-29.299999999999997,-70.19999999999999,79.02911,14.588837,13.569523
-29.299999999999997,-70.14999999999998,80.11264,15.04278,12.479152
-29.299999999999997,-70.10000000000002,81.101395,15.596712,11.419516
-29.299999999999997,-70.05000000000001,81.998985,16.273111,10.399715
-29.299999999999997,-70.0,82.80958,17.098736,9.427561
-29.299999999999997,-69.94999999999999,83.53776,18.105164,8.509508
-29.299999999999997,-69.89999999999998,84.188446,19.329212,7.65065
-29.299999999999997,-69.85000000000002,84.76677,20.813059,6.8547635
-29.299999999999997,-69.80000000000001,85.27795,22.603838,6.124398
-29.299999999999997,-69.75,85.72722,24.75228,5.4609914
-29.299999999999997,-69.69999999999999,86.11973,27.309887,4.865
-29.299999999999997,-69.64999999999998,86.460495,30.323963,4.3360105
-29.299999999999997,-69.60000000000002,86.75431,33.82985,3.872817
-29.299999999999997,-69.55000000000001,87.00574,37.840267,3.4734228
-29.299999999999997,-69.5,87.21907,42.332798,3.1349645
-29.299999999999997,-69.44999999999999,87.39831,47.238564,2.853564
-29.299999999999997,-69.39999999999998,87.5472,52.43699,2.6241727
-29.299999999999997,-69.35000000000002,87.66922,57.76154,2.4405022
-29.299999999999997,-69.30000000000001,87.76764,63.01757,2.2951443
-29.299999999999997,-69.25,87.845535,68.00722,2.1799169
-29.299999999999997,-69.19999999999999,87.90585,72.55175,2.086374
-29.299999999999997,-69.14999999999998,87.95145,76.50295,2.0063589
-29.299999999999997,-69.10000000000002,87.98513,79.740776,1.9324787
-29.299999999999997,-69.05000000000001,88.00971,82.159676,1.8584589
-29.299999999999997,-69.0,88.028046,83.64776,1.7794158
-29.299999999999997,-68.94999999999999,88.043045,84.06116,1.6921368
-29.299999999999997,-68.89999999999998,88.057686,83.1943,1.5954989
-29.299999999999997,-68.85000000000002,88.07504,80.74748,1.49119
-29.299999999999997,-68.80000000000001,88.09827,76.30413,1.3849268
-29.299999999999997,-68.75,88.13055,69.36648,1.2882686
-29.299999999999997,-68.69999999999999,88.1751,59.574024,1.2203909
-29.299999999999997,-68.64999999999998,88.235146,47.22923,1.2071003
-29.299999999999997,-68.60000000000002,88.313835,33.77526,1.2728688
-29.299999999999997,-68.55000000000001,88.41422,21.248268,1.4286802
-29.299999999999997,-68.5,88.539215,10.970056,1.668677
-29.299999999999997,-68.44999999999999,88.69152,3.1348882,1.9782524
-29.299999999999997,-68.39999999999998,88.87362,357.33517,2.3422434
-29.299999999999997,-68.35000000000002,89.08768,353.05804,2.747922
-29.299999999999997,-68.30000000000001,89.33558,349.87775,3.184958
-29.299999999999997,-68.25,89.61881,347.48288,3.6446612
-29.299999999999997,-68.19999999999999,89.9385,345.65475,4.1193395
-29.299999999999997,-68.14999999999998,90.295334,344.24072,4.6018953
-29.299999999999997,-68.10000000000002,90.68959,343.13336,5.0856133
-29.299999999999997,-68.05000000000001,91.12109,342.2558,5.5640755
-29.299999999999997,-68.0,91.5892,341.55194,6.031165
-29.25,-72.5,7.5909467,9.903222,5.0319505
-29.25,-72.44999999999999,8.030501,9.9010935,5.4958086
-29.25,-72.39999999999998,8.51039,9.903481,5.9905977
-29.25,-72.35000000000002,9.033297,9.90981,6.516946
-29.25,-72.30000000000001,9.602005,9.920076,7.076001
-29.25,-72.25,10.21944,9.934753,7.669348
-29.25,-72.19999999999999,10.888704,9.954692,8.298861
-29.25,-72.14999999999998,11.613104,9.981001,8.9665165
-29.25,-72.10000000000002,12.396152,10.014918,9.674149
-29.25,-72.05000000000001,13.241554,10.057685,10.423171
-29.25,-72.0,14.153175,10.110412,11.214282
-29.25,-71.94999999999999,15.13497,10.173974,12.047165
-29.25,-71.89999999999998,16.190895,10.248925,12.92021
-29.25,-71.85000000000002,17.324797,10.335446,13.830284
-29.25,-71.80000000000001,18.540276,10.433326,14.772572
-29.25,-71.75,19.840542,10.541969,15.740496
-29.25,-71.69999999999999,21.228241,10.660445,16.725756
-29.25,-71.64999999999998,22.7053,10.787536,17.718456
-29.25,-71.60000000000002,24.272766,10.921811,18.707352
-29.25,-71.55000000000001,25.930656,11.061697,19.680162
-29.25,-71.5,27.677832,11.205548,20.623962
-29.25,-71.44999999999999,29.511902,11.35171,21.525593
-29.25,-71.39999999999998,31.429153,11.498576,22.37207
-29.25,-71.35000000000002,33.42453,11.6446295,23.150976
-29.25,-71.30000000000001,35.491642,11.788485,23.850784
-29.25,-71.25,37.622818,11.928916,24.46113
-29.25,-71.19999999999999,39.80921,12.064882,24.973001
-29.25,-71.14999999999998,42.04092,12.195541,25.378872
-29.25,-71.10000000000002,44.307156,12.320269,25.672762
-29.25,-71.05000000000001,46.596436,12.438669,25.850277
-29.25,-71.0,48.89679,12.550589,25.908583
-29.25,-70.94999999999999,51.195988,12.656124,25.846394
-29.25,-70.89999999999998,53.48176,12.755643,25.663929
-29.25,-70.85000000000002,55.742016,12.849794,25.362885
-29.25,-70.80000000000001,57.965076,12.93953,24.946398
-29.25,-70.75,60.139847,13.026138,24.419016
-29.25,-70.69999999999999,62.25601,13.111268,23.78666
-29.25,-70.64999999999998,64.30415,13.196989,23.056572
-29.25,-70.60000000000002,66.27593,13.285841,22.237263
-29.25,-70.55000000000001,68.16411,13.3809185,21.338404
-29.25,-70.5,69.96265,13.485972,20.370712
-29.25,-70.44999999999999,71.66676,13.605533,19.345778
-29.25,-70.39999999999998,73.27288,13.745075,18.27586
-29.25,-70.35000000000002,74.77865,13.911221,17.173645
-29.25,-70.30000000000001,76.18289,14.111983,16.051981
-29.25,-70.25,77.48554,14.357077,14.923584
-29.25,-70.19999999999999,78.68755,14.658278,13.80076
-29.25,-70.14999999999998,79.79082,15.029862,12.69513
-29.25,-70.10000000000002,80.79805,15.48911,11.61739
-29.25,-70.05000000000001,81.7127,16.05688,10.57711
-29.25,-70.0,82.53879,16.758247,9.582594
-29.25,-69.94999999999999,83.280846,17.623148,8.640787
-29.25,-69.89999999999998,83.94375,18.686977,7.757257
-29.25,-69.85000000000002,84.53263,19.991016,6.936218
-29.25,-69.80000000000001,85.052765,21.582443,6.1806154
-29.25,-69.75,85.509476,23.513588,5.4922376
-29.25,-69.69999999999999,85.90805,25.839874,4.8718486
-29.25,-69.64999999999998,86.25364,28.615662,4.319317
-29.25,-69.60000000000002,86.55123,31.887117,3.8337114
-29.25,-69.55000000000001,86.80559,35.68141,3.413328
-29.25,-69.5,87.0212,39.99256,3.0556288
-29.25,-69.44999999999999,87.20232,44.76634,2.7570863
-29.25,-69.39999999999998,87.352875,49.889507,2.5129795
-29.25,-69.35000000000002,87.4766,55.190212,2.317248
-29.25,-69.30000000000001,87.57696,60.453827,2.1625342
-29.25,-69.25,87.657234,65.4509,2.0404994
-29.25,-69.19999999999999,87.72056,69.96621,1.9423827
-29.25,-69.14999999999998,87.769936,73.8165,1.8596638
-29.25,-69.10000000000002,87.80834,76.85065,1.7846736
-29.25,-69.05000000000001,87.8387,78.934525,1.7110723
-29.25,-69.0,87.86396,79.92577,1.634231
-29.25,-68.94999999999999,87.88711,79.64369,1.5516313
-29.25,-68.89999999999998,87.911194,77.83869,1.4634446
-29.25,-68.85000000000002,87.939316,74.17213,1.3734667
-29.25,-68.80000000000001,87.97463,68.24114,1.2904989
-29.25,-68.75,88.020325,59.73197,1.2297792
-29.25,-68.69999999999999,88.0796,48.794434,1.2127074
-29.25,-68.64999999999998,88.1556,36.457195,1.2617542
-29.25,-68.60000000000002,88.25144,24.41529,1.3909311
-29.25,-68.55000000000001,88.37008,14.060372,1.6002594
-29.25,-68.5,88.51433,5.872821,1.8797243
-29.25,-68.44999999999999,88.686775,359.66086,2.2163668
-29.25,-68.39999999999998,88.889755,355.00684,2.598215
-29.25,-68.35000000000002,89.125305,351.51074,3.0151272
-29.25,-68.30000000000001,89.39511,348.85928,3.4584427
-29.25,-68.25,89.70051,346.8242,3.9204733
-29.25,-68.19999999999999,90.04241,345.2427,4.3941283
-29.25,-68.14999999999998,90.42134,343.99893,4.8727
-29.25,-68.10000000000002,90.83735,343.00946,5.34977
-29.25,-68.05000000000001,91.290085,342.21335,5.819192
-29.25,-68.0,91.77873,341.56525,6.27514
-29.2,-72.44999999999999,7.937273,10.34056,5.4031916
-29.2,-72.39999999999998,8.408677,10.342487,5.8915057
-29.2,-72.35000000000002,8.922495,10.348514,6.4111333
-29.2,-72.30000000000001,9.481474,10.3587885,6.963048
-29.2,-72.25,10.088487,10.373914,7.548667
-29.2,-72.19999999999999,10.746569,10.394847,8.1697235
-29.2,-72.14999999999998,11.458944,10.422776,8.828089
-29.2,-72.10000000000002,12.229034,10.459002,9.525552
-29.2,-72.05000000000001,13.060451,10.504794,10.263554
-29.2,-72.0,13.956961,10.56127,11.042905
-29.2,-71.94999999999999,14.922432,10.629281,11.863498
-29.2,-71.89999999999998,15.960754,10.70933,12.7240305
-29.2,-71.85000000000002,17.075731,10.801516,13.621771
-29.2,-71.80000000000001,18.270954,10.905523,14.5523815
-29.2,-71.75,19.549667,11.020633,15.509828
-29.2,-71.69999999999999,20.914604,11.145769,16.486378
-29.2,-71.64999999999998,22.367832,11.279561,17.472708
-29.2,-71.60000000000002,23.910593,11.420421,18.4581
-29.2,-71.55000000000001,25.54316,11.566617,19.430737
-29.2,-71.5,27.264706,11.7163515,20.378054
-29.2,-71.44999999999999,29.073195,11.867827,21.287128
-29.2,-71.39999999999998,30.965315,12.019305,22.145088
-29.2,-71.35000000000002,32.93643,12.169153,22.939486
-29.2,-71.30000000000001,34.98059,12.31588,23.658638
-29.2,-71.25,37.090565,12.458167,24.291912
-29.2,-71.19999999999999,39.257923,12.594889,24.829926
-29.2,-71.14999999999998,41.47315,12.725126,25.264702
-29.2,-71.10000000000002,43.725796,12.848178,25.589764
-29.2,-71.05000000000001,46.00466,12.963571,25.800158
-29.2,-71.0,48.29799,13.071065,25.892483
-29.2,-70.94999999999999,50.593678,13.17066,25.864855
-29.2,-70.89999999999998,52.87952,13.262609,25.716904
-29.2,-70.85000000000002,55.143394,13.347424,25.449724
-29.2,-70.80000000000001,57.373512,13.425893,25.06587
-29.2,-70.75,59.5586,13.499106,24.569317
-29.2,-70.69999999999999,61.68809,13.5684805,23.96544
-29.2,-70.64999999999998,63.752274,13.635803,23.260977
-29.2,-70.60000000000002,65.74244,13.703282,22.463966
-29.2,-70.55000000000001,67.65098,13.7736225,21.583685
-29.2,-70.5,69.47145,13.85011,20.630514
-29.2,-70.44999999999999,71.19864,13.936731,19.615803
-29.2,-70.39999999999998,72.82856,14.038318,18.55167
-29.2,-70.35000000000002,74.35845,14.160734,17.450762
-29.2,-70.30000000000001,75.78676,14.311104,16.326
-29.2,-70.25,77.11305,14.498091,15.190286
-29.2,-70.19999999999999,78.33796,14.7322445,14.056206
-29.2,-70.14999999999998,79.4631,15.026411,12.935754
-29.2,-70.10000000000002,80.49093,15.396227,11.840068
-29.2,-70.05000000000001,81.42471,15.86069,10.779212
-29.2,-70.0,82.268326,16.442814,9.762009
-29.2,-69.94999999999999,83.0262,17.170343,8.795929
-29.2,-69.89999999999998,83.703156,18.076475,7.8870435
-29.2,-69.85000000000002,84.30433,19.200514,7.040039
-29.2,-69.80000000000001,84.83503,20.588257,6.2582793
-29.2,-69.75,85.300674,22.29183,5.543913
-29.2,-69.69999999999999,85.70665,24.368444,4.8980103
-29.2,-69.64999999999998,86.05828,26.877302,4.3206987
-29.2,-69.60000000000002,86.36072,29.873573,3.8112845
-29.2,-69.55000000000001,86.61892,33.398342,3.368312
-29.2,-69.5,86.8376,37.46393,2.989533
-29.2,-69.44999999999999,87.021225,42.035866,2.6717699
-29.2,-69.39999999999998,87.17398,47.016262,2.4106905
-29.2,-69.35000000000002,87.2998,52.236546,2.2005928
-29.2,-69.30000000000001,87.402374,57.467587,2.0343466
-29.2,-69.25,87.48519,62.447803,1.9036385
-29.2,-69.19999999999999,87.55158,66.91869,1.7995371
-29.2,-69.14999999999998,87.60474,70.651146,1.7132572
-29.2,-69.10000000000002,87.647766,73.45124,1.6369253
-29.2,-69.05000000000001,87.68374,75.14535,1.5642229
-29.2,-69.0,87.715706,75.55202,1.4909229
-29.2,-68.94999999999999,87.74676,74.450195,1.4154503
-29.2,-68.89999999999998,87.78,71.55699,1.339643
-29.2,-68.85000000000002,87.818565,66.54265,1.2698196
-29.2,-68.80000000000001,87.86563,59.142185,1.2179205
-29.2,-68.75,87.92439,49.43201,1.2015412
-29.2,-68.69999999999999,87.99802,38.173138,1.240596
-29.2,-68.64999999999998,88.08962,26.76439,1.3500583
-29.2,-68.60000000000002,88.20224,16.553621,1.5340002
-29.2,-68.55000000000001,88.33876,8.202092,1.7866163
-29.2,-68.5,88.50188,1.7084817,2.0975976
-29.2,-68.44999999999999,88.69407,356.76273,2.4562485
-29.2,-68.39999999999998,88.917534,353.00656,2.8529828
-29.2,-68.35000000000002,89.17414,350.13617,3.2793934
-29.2,-68.30000000000001,89.465416,347.92038,3.7279303
-29.2,-68.25,89.7925,346.19028,4.1915894
-29.2,-68.19999999999999,90.156136,344.8238,4.6637177
-29.2,-68.14999999999998,90.556625,343.73236,5.137923
-29.2,-68.10000000000002,90.99385,342.85117,5.608052
-29.2,-68.05000000000001,91.467255,342.13187,6.0682306
-29.2,-68.0,91.975845,341.53775,6.512936
-29.15,-72.44999999999999,7.841727,10.779155,5.3078847
-29.15,-72.39999999999998,8.3044,10.782179,5.789522
-29.15,-72.35000000000002,8.808864,10.789449,6.302242
-29.15,-72.30000000000001,9.357828,10.801229,6.8468375
-29.15,-72.25,9.954113,10.8182125,7.424552
-29.15,-72.19999999999999,10.600688,10.841422,8.036963
-29.15,-72.14999999999998,11.300691,10.872093,8.685832
-29.15,-72.10000000000002,12.057452,10.9115505,9.372884
-29.15,-72.05000000000001,12.874483,10.96107,10.099578
-29.15,-72.0,13.755451,11.02175,10.866826
-29.15,-71.94999999999999,14.704134,11.094407,11.674721
-29.15,-71.89999999999998,15.724344,11.179485,12.522262
-29.15,-71.85000000000002,16.819838,11.277007,13.407115
-29.15,-71.80000000000001,17.994194,11.386559,14.325429
-29.15,-71.75,19.250685,11.50731,15.271719
-29.15,-71.69999999999999,20.592125,11.638058,16.238842
-29.15,-71.64999999999998,22.020716,11.777303,17.218067
-29.15,-71.60000000000002,23.537899,11.923318,18.199236
-29.15,-71.55000000000001,25.144203,12.074239,19.171026
-29.15,-71.5,26.839111,12.228141,20.12127
-29.15,-71.44999999999999,28.620956,12.383109,21.03732
-29.15,-71.39999999999998,30.48683,12.537297,21.906445
-29.15,-71.35000000000002,32.432537,12.688981,22.716198
-29.15,-71.30000000000001,34.45258,12.836589,23.454763
-29.15,-71.25,36.540188,12.978734,24.11125
-29.15,-71.19999999999999,38.68737,13.114231,24.675917
-29.15,-71.14999999999998,40.885025,13.242107,25.140343
-29.15,-71.10000000000002,43.12307,13.361612,25.497534
-29.15,-71.05000000000001,45.390617,13.4722185,25.74199
-29.15,-71.0,47.676144,13.5736265,25.869709
-29.15,-70.94999999999999,49.967712,13.665767,25.878214
-29.15,-70.89999999999998,52.253185,13.748804,25.76651
-29.15,-70.85000000000002,54.52044,13.823144,25.535084
-29.15,-70.80000000000001,56.7576,13.889444,25.185879
-29.15,-70.75,58.95321,13.94863,24.722275
-29.15,-70.69999999999999,61.09647,14.001921,24.149076
-29.15,-70.64999999999998,63.177364,14.050859,23.472475
-29.15,-70.60000000000002,65.18682,14.097367,22.700018
-29.15,-70.55000000000001,67.116844,14.143797,21.840532
-29.15,-70.5,68.96056,14.193016,20.904032
-29.15,-70.44999999999999,70.71233,14.24851,19.90158
-29.15,-70.39999999999998,72.36772,14.314512,18.84511
-29.15,-70.35000000000002,73.923546,14.396165,17.747192
-29.15,-70.30000000000001,75.37783,14.499728,16.620789
-29.15,-70.25,76.72976,14.632834,15.478956
-29.15,-70.19999999999999,77.97961,14.804796,14.334551
-29.15,-70.14999999999998,79.128685,15.02699,13.199933
-29.15,-70.10000000000002,80.17919,15.313315,12.086689
-29.15,-70.05000000000001,81.134155,15.68074,11.005393
-29.15,-70.0,81.9973,16.149948,9.96541
-29.15,-69.94999999999999,82.772934,16.746061,8.974767
-29.15,-69.89999999999998,83.465805,17.499445,8.040074
-29.15,-69.85000000000002,84.08104,18.446495,7.1665235
-29.15,-69.80000000000001,84.62398,19.63033,6.357927
-29.15,-69.75,85.1001,21.10109,5.6168165
-29.15,-69.69999999999999,85.5149,22.915478,4.944575
-29.15,-69.64999999999998,85.873856,25.134762,4.341581
-29.15,-69.60000000000002,86.18229,27.820198,3.8073485
-29.15,-69.55000000000001,86.44536,31.024426,3.340621
-29.15,-69.5,86.66799,34.777534,2.9393866
-29.15,-69.44999999999999,86.85488,39.0677,2.6007798
-29.15,-69.39999999999998,87.01044,43.819466,2.320869
-29.15,-69.35000000000002,87.13883,48.87772,2.0943983
-29.15,-69.30000000000001,87.24397,54.008133,1.9146311
-29.15,-69.25,87.32958,58.9206,1.7734836
-29.15,-69.19999999999999,87.39918,63.308777,1.6620467
-29.15,-69.14999999999998,87.45615,66.886566,1.571422
-29.15,-69.10000000000002,87.503746,69.40337,1.4936551
-29.15,-69.05000000000001,87.54521,70.633644,1.4225858
-29.15,-69.0,87.58371,70.34994,1.3545928
-29.15,-68.94999999999999,87.62242,68.29738,1.2893465
-29.15,-68.89999999999998,87.66453,64.197655,1.2307004
-29.15,-68.85000000000002,87.71322,57.82961,1.1876066
-29.15,-68.80000000000001,87.771706,49.238464,1.1742661
-29.15,-68.75,87.84317,39.01504,1.207865
-29.15,-68.69999999999999,87.93078,28.325445,1.3030665
-29.15,-68.64999999999998,88.0376,18.426271,1.4664189
-29.15,-68.60000000000002,88.1666,10.078133,1.6955732
-29.15,-68.55000000000001,88.3206,3.432838,1.9829211
-29.15,-68.5,88.50219,358.28714,2.319372
-29.15,-68.44999999999999,88.71371,354.33453,2.696203
-29.15,-68.39999999999998,88.95722,351.2898,3.1054826
-29.15,-68.35000000000002,89.23444,348.9253,3.5399432
-29.15,-68.30000000000001,89.54672,347.06992,3.9927623
-29.15,-68.25,89.89502,345.59802,4.457402
-29.15,-68.19999999999999,90.27987,344.41754,4.9275312
-29.15,-68.14999999999998,90.70139,343.4607,5.3970127
-29.15,-68.10000000000002,91.15928,342.677,5.859942
-29.15,-68.05000000000001,91.65277,342.02814,6.310717
-29.15,-68.0,92.18072,341.48453,6.7441335
-29.099999999999998,-72.44999999999999,7.744073,11.215189,5.209871
-29.099999999999998,-72.39999999999998,8.197773,11.22063,5.684593
-29.099999999999998,-72.35000000000002,8.692615,11.230453,6.19019
-29.099999999999998,-72.30000000000001,9.2312765,11.245002,6.7272677
-29.099999999999998,-72.25,9.816528,11.265016,7.29689
-29.099999999999998,-72.19999999999999,10.451267,11.291545,7.9004726
-29.099999999999998,-72.14999999999998,11.138553,11.325832,8.539649
-29.099999999999998,-72.10000000000002,11.881618,11.369193,9.216079
-29.099999999999998,-72.05000000000001,12.683872,11.422879,9.931219
-29.099999999999998,-72.0,13.5488825,11.487956,10.686074
-29.099999999999998,-71.94999999999999,14.4803295,11.565186,11.480924
-29.099999999999998,-71.89999999999998,15.481949,11.654951,12.315058
-29.099999999999998,-71.85000000000002,16.557442,11.757198,13.186539
-29.099999999999998,-71.80000000000001,17.71037,11.8714285,14.091997
-29.099999999999998,-71.75,18.944025,11.996714,15.026507
